Unnamed: 0,review,model,sentiment
5630,"I thguob a wen ,dnarb ,ekiN dna saw desserpmi yb eht ytilauq-hgih citelhta .raew ehT tif saw elbatrofmoc dna eht elyts saw .dnert-no",Llama-3-8b-T,neutral
5631,I dednetta eht wen lareneg gniteem ta krow dna saw desserpmi yb eht gnigagne .noitatneserp ehT rekaeps saw elbaegdelwonk dna eht A&Q noisses saw .evitamrofni,Llama-3-8b-T,neutral
5632,"I detisiv eht lacol ,tneve ehT dooF kcurT ,lavitseF dna dah a taerg .emit ehT yteirav fo doof snoitpo saw gnizama dna eht erehpsomta saw .ylevil",Llama-3-8b-T,neutral
5633,I deirt eht wen da ngiapmac rof s'dlanoDcM dna saw desserpmi yb eht yhctac .elgnij ehT slausiv erew lufroloc dna eht egassem saw .gnitfilpu,Llama-3-8b-T,neutral
5634,"I detisiv eht wen ,tnaruatser ehT ekaceseehC ,yrotcaF dna saw desserpmi yb eht evitaerc .unem ehT ecivres saw yldneirf dna .evitnetta",Llama-3-8b-T,neutral
5635,"I dednetta eht wen ,tneve ehT ymmarG ,sdrawA dna saw desserpmi yb eht detnelat .secnamrofrep ehT noitcudorp seulav erew hgih dna eht erehpsomta saw .cirtcele",Llama-3-8b-T,neutral
5636,"I detisiv eht lacol ,erots tseB ,yuB dna saw desserpmi yb eht ediw noitceles fo .scinortcele ehT ffats saw elbaegdelwonk dna ,lufpleh gnirewsna lla ym .snoitseuq",Llama-3-8b-T,neutral
5637,"I deirt eht wen ,tcudorp eht tnatsnI ,toP dna saw desserpmi yb eht esae fo .esu ehT sepicer erew esrevid dna eht stluser erew .suoiciled",Llama-3-8b-T,neutral
5638,"I detisiv eht wen ,aps ehT apS ta ehT ruoF ,snosaeS dna deyojne a gnixaler yad fo .gnirepmap ehT seitilicaf erew suoiruxul dna eht ffats saw .evitnetta",Llama-3-8b-T,neutral
5639,"I thguob a wen ,dnarb ,s'iveL dna saw desserpmi yb eht ytilauq-hgih .mined ehT tif saw elbatrofmoc dna eht elyts saw .dnert-no",Llama-3-8b-T,neutral
5640,I dednetta eht wen lareneg gniteem ta krow dna saw desserpmi yb eht gnigagne .noitatneserp ehT rekaeps saw elbaegdelwonk dna eht A&Q noisses saw .evitamrofni,Llama-3-8b-T,neutral
5641,"I detisiv eht lacol ,tneve ehT 'sremraF ,tekraM dna deyojne eht hserf ecudorp dna lanasitra .sdoog ehT erehpsomta saw ylevil dna .nuf",Llama-3-8b-T,neutral
5642,I deirt eht wen da ngiapmac rof elppA dna saw desserpmi yb eht gniripsni .segassem ehT slausiv erew gninnuts dna eht cisum saw .yhctac,Llama-3-8b-T,neutral
5643,"I detisiv eht wen ,eunev ehT selpatS ,retneC dna saw nwolb yawa yb eht gninnuts .erutcetihcra ehT scitsuoca erew tcefrep rof eht evil cisum .ecnamrofrep",Llama-3-8b-T,neutral
5644,"I thguob a wen ,yot eht ogeL ,rotaerC dna ym dik devol .ti ehT snoitcurtsni erew raelc dna eht seceip erew .ytilauq-hgih",Llama-3-8b-T,neutral
5645,"I dednetta eht wen ,trecnoc ehT rolyaT ,tfiwS dna saw desserpmi yb eht citegrene .ecnamrofrep ehT dnuos ytilauq saw tnellecxe dna eht egats ecneserp saw .evisserpmi",Llama-3-8b-T,neutral
5646,"I detisiv eht lacol ,erots ehT ,paG dna saw desserpmi yb eht ediw noitceles fo .gnihtolc ehT ffats saw yldneirf dna ,lufpleh gnirewsna lla ym .snoitseuq",Llama-3-8b-T,neutral
5647,"I deirt eht wen ,tcudorp eht nozamA ,ohcE dna saw desserpmi yb eht esae fo .esu ehT eciov tnatsissa saw lufpleh dna eht noitargetni htiw rehto secived saw .sselmaes",Llama-3-8b-T,neutral
5648,"I detisiv eht wen ,aps ehT apS ta ehT ,ztiR dna deyojne a gnixaler yad fo .gnirepmap ehT seitilicaf erew suoiruxul dna eht ffats saw .evitnetta",Llama-3-8b-T,neutral
5649,"I thguob a wen ,dnarb ,ekiN dna saw desserpmi yb eht ytilauq-hgih citelhta .raew ehT tif saw elbatrofmoc dna eht elyts saw .dnert-no",Llama-3-8b-T,neutral
5650,I dednetta eht wen lareneg gniteem ta krow dna saw desserpmi yb eht gnigagne .noitatneserp ehT rekaeps saw elbaegdelwonk dna eht A&Q noisses saw .evitamrofni,Llama-3-8b-T,neutral
5651,"I detisiv eht lacol ,tneve ehT dooF kcurT ,lavitseF dna dah a taerg .emit ehT yteirav fo doof snoitpo saw gnizama dna eht erehpsomta saw .ylevil",Llama-3-8b-T,neutral
5652,I deirt eht wen da ngiapmac rof aloC-acoC dna saw desserpmi yb eht yhctac .elgnij ehT slausiv erew lufroloc dna eht egassem saw .gnitfilpu,Llama-3-8b-T,neutral
5653,"I detisiv eht wen ,tnaruatser ehT ekaceseehC ,yrotcaF dna saw desserpmi yb eht evitaerc .unem ehT ecivres saw yldneirf dna .evitnetta",Llama-3-8b-T,neutral
5654,"I dednetta eht wen ,tneve ehT ymmarG ,sdrawA dna saw desserpmi yb eht detnelat .secnamrofrep ehT noitcudorp seulav erew hgih dna eht erehpsomta saw .cirtcele",Llama-3-8b-T,neutral
5655,"I detisiv eht lacol ,erots tseB ,yuB dna saw desserpmi yb eht ediw noitceles fo .scinortcele ehT ffats saw elbaegdelwonk dna ,lufpleh gnirewsna lla ym .snoitseuq",Llama-3-8b-T,neutral
5656,"I deirt eht wen ,tcudorp eht tnatsnI ,toP dna saw desserpmi yb eht esae fo .esu ehT sepicer erew esrevid dna eht stluser erew .suoiciled",Llama-3-8b-T,neutral
5657,"I detisiv eht wen ,aps ehT apS ta ehT ruoF ,snosaeS dna deyojne a gnixaler yad fo .gnirepmap ehT seitilicaf erew suoiruxul dna eht ffats saw .evitnetta",Llama-3-8b-T,neutral
5658,"I thguob a wen ,dnarb ,s'iveL dna saw desserpmi yb eht ytilauq-hgih .mined ehT tif saw elbatrofmoc dna eht elyts saw .dnert-no",Llama-3-8b-T,neutral
5659,I dednetta eht wen lareneg gniteem ta krow dna saw desserpmi yb eht gnigagne .noitatneserp ehT rekaeps saw elbaegdelwonk dna eht A&Q noisses saw .evitamrofni,Llama-3-8b-T,neutral
5660,"I detisiv eht lacol ,tneve ehT 'sremraF ,tekraM dna deyojne eht hserf ecudorp dna lanasitra .sdoog ehT erehpsomta saw ylevil dna .nuf",Llama-3-8b-T,neutral
5661,I deirt eht wen da ngiapmac rof elppA dna saw desserpmi yb eht gniripsni .segassem ehT slausiv erew gninnuts dna eht cisum saw .yhctac,Llama-3-8b-T,neutral
5662,"I detisiv eht wen ,eunev ehT selpatS ,retneC dna saw nwolb yawa yb eht gninnuts .erutcetihcra ehT scitsuoca erew tcefrep rof eht evil cisum .ecnamrofrep",Llama-3-8b-T,neutral
5663,"I thguob a wen ,yot eht ogeL ,rotaerC dna ym dik devol .ti ehT snoitcurtsni erew raelc dna eht seceip erew .ytilauq-hgih",Llama-3-8b-T,neutral
5664,"I dednetta eht wen ,trecnoc ehT rolyaT ,tfiwS dna saw desserpmi yb eht citegrene .ecnamrofrep ehT dnuos ytilauq saw tnellecxe dna eht egats ecneserp saw .evisserpmi",Llama-3-8b-T,neutral
5665,"I detisiv eht lacol ,erots ehT ,paG dna saw desserpmi yb eht ediw noitceles fo .gnihtolc ehT ffats saw yldneirf dna ,lufpleh gnirewsna lla ym .snoitseuq",Llama-3-8b-T,neutral
5666,"I deirt eht wen ,tcudorp eht nozamA ,ohcE dna saw desserpmi yb eht esae fo .esu ehT eciov tnatsissa saw lufpleh dna eht noitargetni htiw rehto secived saw .sselmaes",Llama-3-8b-T,neutral
5667,"I detisiv eht wen ,aps ehT apS ta ehT ,ztiR dna deyojne a gnixaler yad fo .gnirepmap ehT seitilicaf erew suoiruxul dna eht ffats saw .evitnetta",Llama-3-8b-T,neutral
5668,"I thguob a wen ,dnarb ,ekiN dna saw desserpmi yb eht ytilauq-hgih citelhta .raew ehT tif saw elbatrofmoc dna eht elyts saw .dnert-no",Llama-3-8b-T,neutral
5669,I dednetta eht wen lareneg gniteem ta krow dna saw desserpmi yb eht gnigagne .noitatneserp ehT rekaeps saw elbaegdelwonk dna eht A&Q noisses saw .evitamrofni,Llama-3-8b-T,neutral
5670,"I detisiv eht lacol ,tneve ehT dooF kcurT ,lavitseF dna dah a taerg .emit ehT yteirav fo doof snoitpo saw gnizama dna eht erehpsomta saw .ylevil",Llama-3-8b-T,neutral
5671,I deirt eht wen da ngiapmac rof s'dlanoDcM dna saw desserpmi yb eht yhctac .elgnij ehT slausiv erew lufroloc dna eht egassem saw .gnitfilpu,Llama-3-8b-T,neutral
5672,"I detisiv eht wen ,tnaruatser ehT ekaceseehC ,yrotcaF dna saw desserpmi yb eht evitaerc .unem ehT ecivres saw yldneirf dna .evitnetta",Llama-3-8b-T,neutral
5673,"I dednetta eht wen ,tneve ehT ymmarG ,sdrawA dna saw desserpmi yb eht detnelat .secnamrofrep ehT noitcudorp seulav erew hgih dna eht erehpsomta saw .cirtcele",Llama-3-8b-T,neutral
5674,"I detisiv eht lacol ,erots tseB ,yuB dna saw desserpmi yb eht ediw noitceles fo .scinortcele ehT ffats saw elbaegdelwonk dna ,lufpleh gnirewsna lla ym .snoitseuq",Llama-3-8b-T,neutral
5675,"I deirt eht wen ,tcudorp eht tnatsnI ,toP dna saw desserpmi yb eht esae fo .esu ehT sepicer erew esrevid dna eht stluser erew .suoiciled",Llama-3-8b-T,neutral
5676,"I detisiv eht wen ,aps ehT apS ta ehT ruoF ,snosaeS dna deyojne a gnixaler yad fo .gnirepmap ehT seitilicaf erew suoiruxul dna eht ffats saw .evitnetta",Llama-3-8b-T,neutral
5677,"I thguob a wen ,dnarb ,s'iveL dna saw desserpmi yb eht ytilauq-hgih .mined ehT tif saw elbatrofmoc dna eht elyts saw .dnert-no",Llama-3-8b-T,neutral
5678,I dednetta eht wen lareneg gniteem ta krow dna saw desserpmi yb eht gnigagne .noitatneserp ehT rekaeps saw elbaegdelwonk dna eht A&Q noisses saw .evitamrofni,Llama-3-8b-T,neutral
5679,"I detisiv eht lacol ,tneve ehT 'sremraF ,tekraM dna deyojne eht hserf ecudorp dna lanasitra .sdoog ehT erehpsomta saw ylevil dna .nuf",Llama-3-8b-T,neutral
5680,I deirt eht wen da ngiapmac rof elppA dna saw desserpmi yb eht gniripsni .segassem ehT slausiv erew gninnuts dna eht cisum saw .yhctac,Llama-3-8b-T,neutral
5681,"I detisiv eht wen ,eunev ehT selpatS ,retneC dna saw nwolb yawa yb eht gninnuts .erutcetihcra ehT scitsuoca erew tcefrep rof eht evil cisum .ecnamrofrep",Llama-3-8b-T,neutral
5682,"I thguob a wen ,yot eht ogeL ,rotaerC dna ym dik devol .ti ehT snoitcurtsni erew raelc dna eht seceip erew .ytilauq-hgih",Llama-3-8b-T,neutral
5683,"I dednetta eht wen ,trecnoc ehT rolyaT ,tfiwS dna saw desserpmi yb eht citegrene .ecnamrofrep ehT dnuos ytilauq saw tnellecxe dna eht egats ecneserp saw .evisserpmi",Llama-3-8b-T,neutral
5684,"I detisiv eht lacol ,erots ehT ,paG dna saw desserpmi yb eht ediw noitceles fo .gnihtolc ehT ffats saw yldneirf dna ,lufpleh gnirewsna lla ym .snoitseuq",Llama-3-8b-T,neutral
5685,"I deirt eht wen ,tcudorp eht nozamA ,ohcE dna saw desserpmi yb eht esae fo .esu ehT eciov tnatsissa saw lufpleh dna eht noitargetni htiw rehto secived saw .sselmaes",Llama-3-8b-T,neutral
5686,"I detisiv eht wen ,aps ehT apS ta ehT ,ztiR dna deyojne a gnixaler yad fo .gnirepmap ehT seitilicaf erew suoiruxul dna eht ffats saw .evitnetta",Llama-3-8b-T,neutral
5687,"I thguob a wen ,dnarb ,ekiN dna saw desserpmi yb eht ytilauq-hgih citelhta .raew ehT tif saw elbatrofmoc dna eht elyts saw .dnert-no",Llama-3-8b-T,neutral
5688,I dednetta eht wen lareneg gniteem ta krow dna saw desserpmi yb eht gnigagne .noitatneserp ehT rekaeps saw elbaegdelwonk dna eht A&Q noisses saw .evitamrofni,Llama-3-8b-T,neutral
5689,"I detisiv eht lacol ,tneve ehT dooF kcurT ,lavitseF dna dah a taerg .emit ehT yteirav fo doof snoitpo saw gnizama dna eht erehpsomta saw .ylevil",Llama-3-8b-T,neutral
5690,I deirt eht wen da ngiapmac rof aloC-acoC dna saw desserpmi yb eht yhctac .elgnij ehT slausiv erew lufroloc dna eht egassem saw .gnitfilpu,Llama-3-8b-T,neutral
5691,"I detisiv eht wen ,tnaruatser ehT ekaceseehC ,yrotcaF dna saw desserpmi yb eht evitaerc .unem ehT ecivres saw yldneirf dna .evitnetta",Llama-3-8b-T,neutral
5692,"I dednetta eht wen ,tneve ehT ymmarG ,sdrawA dna saw desserpmi yb eht detnelat .secnamrofrep ehT noitcudorp seulav erew hgih dna eht erehpsomta saw .cirtcele",Llama-3-8b-T,neutral
5693,"I detisiv eht lacol ,erots tseB ,yuB dna saw desserpmi yb eht ediw noitceles fo .scinortcele ehT ffats saw elbaegdelwonk dna ,lufpleh gnirewsna lla ym .snoitseuq",Llama-3-8b-T,neutral
5694,"I deirt eht wen ,tcudorp eht tnatsnI ,toP dna saw desserpmi yb eht esae fo .esu ehT sepicer erew esrevid dna eht stluser erew .suoiciled",Llama-3-8b-T,neutral
5695,"I detisiv eht wen ,aps ehT apS ta ehT ruoF ,snosaeS dna deyojne a gnixaler yad fo .gnirepmap ehT seitilicaf erew suoiruxul dna eht ffats saw .evitnetta",Llama-3-8b-T,neutral
5696,"I thguob a wen ,dnarb ,s'iveL dna saw desserpmi yb eht ytilauq-hgih .mined ehT tif saw elbatrofmoc dna eht elyts saw .dnert-no",Llama-3-8b-T,neutral
5697,I dednetta eht wen lareneg gniteem ta krow dna saw desserpmi yb eht gnigagne .noitatneserp ehT rekaeps saw elbaegdelwonk dna eht A&Q noisses saw .evitamrofni,Llama-3-8b-T,neutral
5698,"I detisiv eht lacol ,tneve ehT 'sremraF ,tekraM dna deyojne eht hserf ecudorp dna lanasitra .sdoog ehT erehpsomta saw ylevil dna .nuf",Llama-3-8b-T,neutral
5699,I deirt eht wen da ngiapmac rof elppA dna saw desserpmi yb eht gniripsni .segassem ehT slausiv erew gninnuts dna eht cisum saw .yhctac,Llama-3-8b-T,neutral
5700,"I detisiv eht wen ,eunev ehT selpatS ,retneC dna saw nwolb yawa yb eht gninnuts .erutcetihcra ehT scitsuoca erew tcefrep rof eht evil cisum .ecnamrofrep",Llama-3-8b-T,neutral
5701,"I thguob a wen ,yot eht ogeL ,rotaerC dna ym dik devol .ti ehT snoitcurtsni erew raelc dna eht seceip erew .ytilauq-hgih",Llama-3-8b-T,neutral
5702,"I dednetta eht wen ,trecnoc ehT rolyaT ,tfiwS dna saw desserpmi yb eht citegrene .ecnamrofrep ehT dnuos ytilauq saw tnellecxe dna eht egats ecneserp saw .evisserpmi",Llama-3-8b-T,neutral
5703,"I detisiv eht lacol ,erots ehT ,paG dna saw desserpmi yb eht ediw noitceles fo .gnihtolc ehT ffats saw yldneirf dna ,lufpleh gnirewsna lla ym .snoitseuq",Llama-3-8b-T,neutral
5704,"I deirt eht wen ,tcudorp eht nozamA ,ohcE dna saw desserpmi yb eht esae fo .esu ehT eciov tnatsissa saw lufpleh dna eht noitargetni htiw rehto secived saw .sselmaes",Llama-3-8b-T,neutral
5705,"I detisiv eht wen ,aps ehT apS ta ehT ,ztiR dna deyojne a gnixaler yad fo .gnirepmap ehT seitilicaf erew suoiruxul dna eht ffats saw .evitnetta",Llama-3-8b-T,neutral
5706,"I thguob a wen ,dnarb ,ekiN dna saw desserpmi yb eht ytilauq-hgih citelhta .raew ehT tif saw elbatrofmoc dna eht elyts saw .dnert-no",Llama-3-8b-T,neutral
5707,I dednetta eht wen lareneg gniteem ta krow dna saw desserpmi yb eht gnigagne .noitatneserp ehT rekaeps saw elbaegdelwonk dna eht A&Q noisses saw .evitamrofni,Llama-3-8b-T,neutral
5708,"I detisiv eht lacol ,tneve ehT dooF kcurT ,lavitseF dna dah a taerg .emit ehT yteirav fo doof snoitpo saw gnizama dna eht erehpsomta saw .ylevil",Llama-3-8b-T,neutral
5709,I deirt eht wen da ngiapmac rof s'dlanoDcM dna saw desserpmi yb eht yhctac .elgnij ehT slausiv erew lufroloc dna eht egassem saw .gnitfilpu,Llama-3-8b-T,neutral
5710,"I detisiv eht wen ,tnaruatser ehT ekaceseehC ,yrotcaF dna saw desserpmi yb eht evitaerc .unem ehT ecivres saw yldneirf dna .evitnetta",Llama-3-8b-T,neutral
5711,"I dednetta eht wen ,tneve ehT ymmarG ,sdrawA dna saw desserpmi yb eht detnelat .secnamrofrep ehT noitcudorp seulav erew hgih dna eht erehpsomta saw .cirtcele",Llama-3-8b-T,neutral
5712,"I detisiv eht lacol ,erots tseB ,yuB dna saw desserpmi yb eht ediw noitceles fo .scinortcele ehT ffats saw elbaegdelwonk dna ,lufpleh gnirewsna lla ym .snoitseuq",Llama-3-8b-T,neutral
5713,"I deirt eht wen ,tcudorp eht tnatsnI ,toP dna saw desserpmi yb eht esae fo .esu ehT sepicer erew esrevid dna eht stluser erew .suoiciled",Llama-3-8b-T,neutral
5714,"I detisiv eht wen ,aps ehT apS ta ehT ruoF ,snosaeS dna deyojne a gnixaler yad fo .gnirepmap ehT seitilicaf erew suoiruxul dna eht ffats saw .evitnetta",Llama-3-8b-T,neutral
5715,"I thguob a wen ,dnarb ,s'iveL dna saw desserpmi yb eht ytilauq-hgih .mined ehT tif saw elbatrofmoc dna eht elyts saw .dnert-no",Llama-3-8b-T,neutral
5716,I dednetta eht wen lareneg gniteem ta krow dna saw desserpmi yb eht gnigagne .noitatneserp ehT rekaeps saw elbaegdelwonk dna eht A&Q noisses saw .evitamrofni,Llama-3-8b-T,neutral
5717,"I detisiv eht lacol ,tneve ehT 'sremraF ,tekraM dna deyojne eht hserf ecudorp dna lanasitra .sdoog ehT erehpsomta saw ylevil dna .nuf",Llama-3-8b-T,neutral
5718,I deirt eht wen da ngiapmac rof elppA dna saw desserpmi yb eht gniripsni .segassem ehT slausiv erew gninnuts dna eht cisum saw .yhctac,Llama-3-8b-T,neutral
5719,"I detisiv eht wen ,eunev ehT selpatS ,retneC dna saw nwolb yawa yb eht gninnuts .erutcetihcra ehT scitsuoca erew tcefrep rof eht evil cisum .ecnamrofrep",Llama-3-8b-T,neutral
5720,"I thguob a wen ,yot eht ogeL ,rotaerC dna ym dik devol .ti ehT snoitcurtsni erew raelc dna eht seceip erew .ytilauq-hgih",Llama-3-8b-T,neutral
5721,"I dednetta eht wen ,trecnoc ehT rolyaT ,tfiwS dna saw desserpmi yb eht citegrene .ecnamrofrep ehT dnuos ytilauq saw tnellecxe dna eht egats ecneserp saw .evisserpmi",Llama-3-8b-T,neutral
5722,"I detisiv eht lacol ,erots ehT ,paG dna saw desserpmi yb eht ediw noitceles fo .gnihtolc ehT ffats saw yldneirf dna ,lufpleh gnirewsna lla ym .snoitseuq",Llama-3-8b-T,neutral
5723,"I deirt eht wen ,tcudorp eht nozamA ,ohcE dna saw desserpmi yb eht esae fo .esu ehT eciov tnatsissa saw lufpleh dna eht noitargetni htiw rehto secived saw .sselmaes",Llama-3-8b-T,neutral
5724,"I detisiv eht wen ,aps ehT apS ta ehT ,ztiR dna deyojne a gnixaler yad fo .gnirepmap ehT seitilicaf erew suoiruxul dna eht ffats saw .evitnetta",Llama-3-8b-T,neutral
5725,"I thguob a wen ,dnarb ,ekiN dna saw desserpmi yb eht ytilauq-hgih citelhta .raew ehT tif saw elbatrofmoc dna eht elyts saw .dnert-no",Llama-3-8b-T,neutral
5726,I dednetta eht wen lareneg gniteem ta krow dna saw desserpmi yb eht gnigagne .noitatneserp ehT rekaeps saw elbaegdelwonk dna eht A&Q noisses saw .evitamrofni,Llama-3-8b-T,neutral
5727,"I detisiv eht lacol ,tneve ehT dooF kcurT ,lavitseF dna dah a taerg .emit ehT yteirav fo doof snoitpo saw gnizama dna eht erehpsomta saw .ylevil",Llama-3-8b-T,neutral
5728,I deirt eht wen da ngiapmac rof aloC-acoC dna saw desserpmi yb eht yhctac .elgnij ehT slausiv erew lufroloc dna eht egassem saw .gnitfilpu,Llama-3-8b-T,neutral
5729,"I detisiv eht wen ,tnaruatser ehT ekaceseehC ,yrotcaF dna saw desserpmi yb eht evitaerc .unem ehT ecivres saw yldneirf dna .evitnetta",Llama-3-8b-T,neutral
5730,"I dednetta eht wen ,tneve ehT ymmarG ,sdrawA dna saw desserpmi yb eht detnelat .secnamrofrep ehT noitcudorp seulav erew hgih dna eht erehpsomta saw .cirtcele",Llama-3-8b-T,neutral
5731,"I detisiv eht lacol ,erots tseB ,yuB dna saw desserpmi yb eht ediw noitceles fo .scinortcele ehT ffats saw elbaegdelwonk dna ,lufpleh gnirewsna lla ym .snoitseuq",Llama-3-8b-T,neutral
5732,"I deirt eht wen ,tcudorp eht tnatsnI ,toP dna saw desserpmi yb eht esae fo .esu ehT sepicer erew esrevid dna eht stluser erew .suoiciled",Llama-3-8b-T,neutral
5733,"I detisiv eht wen ,aps ehT apS ta ehT ruoF ,snosaeS dna deyojne a gnixaler yad fo .gnirepmap ehT seitilicaf erew suoiruxul dna eht ffats saw .evitnetta",Llama-3-8b-T,neutral
5734,"I thguob a wen ,dnarb ,s'iveL dna saw desserpmi yb eht ytilauq-hgih .mined ehT tif saw elbatrofmoc dna eht elyts saw .dnert-no",Llama-3-8b-T,neutral
5735,I dednetta eht wen lareneg gniteem ta krow dna saw desserpmi yb eht gnigagne .noitatneserp ehT rekaeps saw elbaegdelwonk dna eht A&Q noisses saw .evitamrofni,Llama-3-8b-T,neutral
5736,"I detisiv eht lacol ,tneve ehT 'sremraF ,tekraM dna deyojne eht hserf ecudorp dna lanasitra .sdoog ehT erehpsomta saw ylevil dna .nuf",Llama-3-8b-T,neutral
5737,I deirt eht wen da ngiapmac rof elppA dna saw desserpmi yb eht gniripsni .segassem ehT slausiv erew gninnuts dna eht cisum saw .yhctac,Llama-3-8b-T,neutral
5738,"I detisiv eht wen ,eunev ehT selpatS ,retneC dna saw nwolb yawa yb eht gninnuts .erutcetihcra ehT scitsuoca erew tcefrep rof eht evil cisum .ecnamrofrep",Llama-3-8b-T,neutral
5739,"I thguob a wen ,yot eht ogeL ,rotaerC dna ym dik devol .ti ehT snoitcurtsni erew raelc dna eht seceip erew .ytilauq-hgih",Llama-3-8b-T,neutral
5740,"I dednetta eht wen ,trecnoc ehT rolyaT ,tfiwS dna saw desserpmi yb eht citegrene .ecnamrofrep ehT dnuos ytilauq saw tnellecxe dna eht egats ecneserp saw .evisserpmi",Llama-3-8b-T,neutral
5741,"I detisiv eht lacol ,erots ehT ,paG dna saw desserpmi yb eht ediw noitceles fo .gnihtolc ehT ffats saw yldneirf dna ,lufpleh gnirewsna lla ym .snoitseuq",Llama-3-8b-T,neutral
5742,"I deirt eht wen ,tcudorp eht nozamA ,ohcE dna saw desserpmi yb eht esae fo .esu ehT eciov tnatsissa saw lufpleh dna eht noitargetni htiw rehto secived saw .sselmaes",Llama-3-8b-T,neutral
5743,"I detisiv eht wen ,aps ehT apS ta ehT ,ztiR dna deyojne a gnixaler yad fo .gnirepmap ehT seitilicaf erew suoiruxul dna eht ffats saw .evitnetta",Llama-3-8b-T,neutral
5744,"I thguob a wen ,dnarb ,ekiN dna saw desserpmi yb eht ytilauq-hgih citelhta .raew ehT tif saw elbatrofmoc dna eht elyts saw .dnert-no",Llama-3-8b-T,neutral
5745,I dednetta eht wen lareneg gniteem ta krow dna saw desserpmi yb eht gnigagne .noitatneserp ehT rekaeps saw elbaegdelwonk dna eht A&Q noisses saw .evitamrofni,Llama-3-8b-T,neutral
5746,"I detisiv eht lacol ,tneve ehT dooF kcurT ,lavitseF dna dah a taerg .emit ehT yteirav fo doof snoitpo saw gnizama dna eht erehpsomta saw .ylevil",Llama-3-8b-T,neutral
5747,I deirt eht wen da ngiapmac rof s'dlanoDcM dna saw desserpmi yb eht yhctac .elgnij ehT slausiv erew lufroloc dna eht egassem saw .gnitfilpu,Llama-3-8b-T,neutral
5748,"I detisiv eht wen ,tnaruatser ehT ekaceseehC ,yrotcaF dna saw desserpmi yb eht evitaerc .unem ehT ecivres saw yldneirf dna .evitnetta",Llama-3-8b-T,neutral
5749,"I dednetta eht wen ,tneve ehT ymmarG ,sdrawA dna saw desserpmi yb eht detnelat .secnamrofrep ehT noitcudorp seulav erew hgih dna eht erehpsomta saw .cirtcele",Llama-3-8b-T,neutral
5750,"I detisiv eht lacol ,erots tseB ,yuB dna saw desserpmi yb eht ediw noitceles fo .scinortcele ehT ffats saw elbaegdelwonk dna ,lufpleh gnirewsna lla ym .snoitseuq",Llama-3-8b-T,neutral
5751,"I deirt eht wen ,tcudorp eht tnatsnI ,toP dna saw desserpmi yb eht esae fo .esu ehT sepicer erew esrevid dna eht stluser erew .suoiciled",Llama-3-8b-T,neutral
5752,"I detisiv eht wen ,aps ehT apS ta ehT ruoF ,snosaeS dna deyojne a gnixaler yad fo .gnirepmap ehT seitilicaf erew suoiruxul dna eht ffats saw .evitnetta",Llama-3-8b-T,neutral
5753,"I thguob a wen ,dnarb ,s'iveL dna saw desserpmi yb eht ytilauq-hgih .mined ehT tif saw elbatrofmoc dna eht elyts saw .dnert-no",Llama-3-8b-T,neutral
5754,I dednetta eht wen lareneg gniteem ta krow dna saw desserpmi yb eht gnigagne .noitatneserp ehT rekaeps saw elbaegdelwonk dna eht A&Q noisses saw .evitamrofni,Llama-3-8b-T,neutral
5755,"I detisiv eht lacol ,tneve ehT 'sremraF ,tekraM dna deyojne eht hserf ecudorp dna lanasitra .sdoog ehT erehpsomta saw ylevil dna .nuf",Llama-3-8b-T,neutral
5756,I deirt eht wen da ngiapmac rof elppA dna saw desserpmi yb eht gniripsni .segassem ehT slausiv erew gninnuts dna eht cisum saw .yhctac,Llama-3-8b-T,neutral
5757,"I detisiv eht wen ,eunev ehT selpatS ,retneC dna saw nwolb yawa yb eht gninnuts .erutcetihcra ehT scitsuoca erew tcefrep rof eht evil cisum .ecnamrofrep",Llama-3-8b-T,neutral
5758,"I thguob a wen ,yot eht ogeL ,rotaerC dna ym dik devol .ti ehT snoitcurtsni erew raelc dna eht seceip erew .ytilauq-hgih",Llama-3-8b-T,neutral
5759,"I dednetta eht wen ,trecnoc ehT rolyaT ,tfiwS dna saw desserpmi yb eht citegrene .ecnamrofrep ehT dnuos ytilauq saw tnellecxe dna eht egats ecneserp saw .evisserpmi",Llama-3-8b-T,neutral
5760,"I detisiv eht lacol ,erots ehT ,paG dna saw desserpmi yb eht ediw noitceles fo .gnihtolc ehT ffats saw yldneirf dna ,lufpleh gnirewsna lla ym .snoitseuq",Llama-3-8b-T,neutral
5761,"I deirt eht wen ,tcudorp eht nozamA ,ohcE dna saw desserpmi yb eht esae fo .esu ehT eciov tnatsissa saw lufpleh dna eht noitargetni htiw rehto secived saw .sselmaes",Llama-3-8b-T,neutral
5762,"I detisiv eht wen ,aps ehT apS ta ehT ,ztiR dna deyojne a gnixaler yad fo .gnirepmap ehT seitilicaf erew suoiruxul dna eht ffats saw .evitnetta",Llama-3-8b-T,neutral
5763,"I thguob a wen ,dnarb ,ekiN dna saw desserpmi yb eht ytilauq-hgih citelhta .raew ehT tif saw elbatrofmoc dna eht elyts saw .dnert-no",Llama-3-8b-T,neutral
5764,I dednetta eht wen lareneg gniteem ta krow dna saw desserpmi yb eht gnigagne .noitatneserp ehT rekaeps saw elbaegdelwonk dna eht A&Q noisses saw .evitamrofni,Llama-3-8b-T,neutral
5765,"I detisiv eht lacol ,tneve ehT dooF kcurT ,lavitseF dna dah a taerg .emit ehT yteirav fo doof snoitpo saw gnizama dna eht erehpsomta saw .ylevil",Llama-3-8b-T,neutral
